year,ic,date,money,donor_key
2018,5632595,2018-09-03,0.0,po.2058
2018,5632595,2018-09-10,7537.93,po.2059
2018,5632595,2018-09-03,0.0,po.2060
2018,5632595,2018-09-04,10000.0,po.2061
2018,71443380,,,po.6
2018,26595940,,,po.6
2018,27026922,,,po.6
2018,6695205,,0.0,po.2065
2018,6695205,,50000.0,po.2066
2018,6695205,,0.0,po.2067
2018,6695205,,30000.0,po.2068
2018,6695205,,100000.0,po.2069
2018,6695205,,100000.0,po.2070
2018,6695205,,3000.0,po.2071
2018,6695205,,0.0,po.31
2018,6695205,,0.0,po.31
2018,6695205,,0.0,po.1161
2018,6695205,,75000.0,po.1161
2018,6695205,,75000.0,po.1161
2018,6695205,,50000.0,po.1161
2018,6695205,,50000.0,po.1161
2018,6695205,,100000.0,po.1161
2018,6695205,,50000.0,po.2080
2018,6695205,,0.0,po.2081
2018,6695205,,0.0,po.2082
2018,6695205,,20000.0,po.2083
2018,6695205,,0.0,po.2084
2018,6695205,,150000.0,po.2085
2018,6695205,,0.0,po.2086
2018,6695205,,0.0,po.2087
2018,6695205,,20000.0,po.2088
2018,6695205,,25000.0,po.2088
2018,6695205,,0.0,po.827
2018,6695205,,0.0,po.419
2018,6695205,,8000.0,po.920
2018,6695205,,50000.0,po.1099
2018,6695205,,100000.0,po.2094
2018,6695205,,50000.0,po.2095
2018,6695205,,30000.0,po.1743
2018,6695205,,50000.0,po.2097
2018,6695205,,0.0,po.2098
2018,6695205,,50000.0,po.1533
2018,6695205,,0.0,po.2100
2018,6695205,,0.0,po.2101
2018,6695205,,0.0,po.2101
2018,6695205,,0.0,po.584
2018,6695205,,0.0,po.584
2018,6695205,,0.0,po.2105
2018,6695205,,20000.0,po.1822
2018,6695205,,0.0,po.2107
2018,6695205,,49000.0,po.1466
2018,6695205,,15000.0,po.1466
2018,6695205,,35000.0,po.1466
2018,6695205,,21000.0,po.1466
2018,6695205,,0.0,po.1466
2018,6695205,,0.0,po.1466
2018,6695205,,70000.0,po.2114
2018,6695205,,0.0,po.2114
2018,6695205,,0.0,po.2116
2018,6695205,,100000.0,po.2117
2018,6695205,,100000.0,po.2117
2018,6695205,,20000.0,po.2117
2018,6695205,,150000.0,po.2117
2018,6695205,,0.0,po.2117
2018,6695205,,20000.0,po.2122
2018,6695205,,20000.0,po.2123
2018,6695205,,0.0,po.2124
2018,6695205,,0.0,po.2124
2018,6695205,,0.0,po.2124
2018,71339485,,20000.0,po.2127
2018,71339485,,200000.0,po.75
2018,71339485,,15000.0,po.1105
2018,71339485,,2400000.0,po.171
2018,71339485,,25000.0,po.1466
2018,71339485,,100000.0,po.2132
2018,70869553,,0.0,po.2133
2018,70869553,,0.0,po.2134
2018,70869553,,0.0,po.2135
2018,70869553,,6500.0,po.2136
2018,70869553,,0.0,po.2137
2018,70869553,,0.0,po.2138
2018,70869553,,0.0,po.2139
2018,70869553,,10000.0,po.1101
2018,70869553,,26000.0,po.2141
2018,70869553,,50000.0,po.2142
2018,70869553,,25000.0,po.2143
2018,70869553,,11000.0,po.2144
2018,70869553,,200000.0,po.610
2018,70869553,,0.0,po.2146
2018,70869553,,3000.0,po.2147
2018,70869553,,0.0,po.2148
2018,5081068,,,po.6
2018,409171,2018-08-31,15000.0,po.2150
2018,409171,2018-08-29,40000.0,po.13
2018,409171,2018-06-25,17000.0,po.2152
2018,409171,2018-08-15,20000.0,po.2153
2018,409171,2018-10-08,50000.0,po.201
2018,409171,2018-09-14,3000.0,po.2155
2018,409171,2018-08-08,15000.0,po.2156
2018,409171,2018-09-26,20000.0,po.2157
2018,409171,2018-10-18,50000.0,po.2158
2018,409171,2018-06-20,15000.0,po.2159
2018,409171,2018-09-27,20000.0,po.2160
2018,409171,2018-10-01,10000.0,po.2161
2018,409171,2018-08-29,50000.0,po.2162
2018,409171,2018-09-17,25000.0,po.1244
2018,409171,2018-09-07,2000.0,po.2164
2018,409171,2018-08-16,20000.0,po.2165
2018,409171,2018-12-20,20000.0,po.2166
2018,409171,2018-08-29,50000.0,po.2167
2018,409171,2018-08-31,50000.0,po.2168
2018,409171,2018-09-03,20000.0,po.731
2018,409171,2018-07-18,25000.0,po.2170
2018,409171,2018-08-16,50000.0,po.2171
2018,409171,2018-12-03,18000.0,po.562
2018,409171,2018-09-10,10000.0,po.2173
2018,409171,2018-08-22,10000.0,po.801
2018,409171,2018-07-13,10000.0,po.733
2018,409171,2018-09-14,30000.0,po.2176
2018,409171,2018-10-03,30000.0,po.2177
2018,409171,2018-08-29,50000.0,po.2178
2018,409171,2018-09-17,100000.0,po.2179
2018,409171,2018-07-31,20000.0,po.734
2018,409171,2018-09-25,10000.0,po.2181
2018,409171,2018-08-31,3000.0,po.2182
2018,409171,2018-11-09,15000.0,po.1873
2018,409171,2018-07-12,20000.0,po.2184
2018,409171,2018-10-18,10000.0,po.2185
2018,409171,2018-08-13,12000.0,po.2186
2018,409171,2018-09-04,20000.0,po.2187
2018,3116603,,,po.6
2018,3217116,,,po.6
2018,7118317,2018-12-21,20000.0,po.2190
2018,3221199,,,po.6
2018,71339752,,11000.0,po.2192
2018,71339752,,1500.0,po.2193
2018,71339752,,6000.0,po.2194
2018,71339752,,500000.0,po.1402
2018,71339752,,300000.0,po.2196
2018,71339752,,6000.0,po.2197
2018,71339752,,50000.0,po.2198
2018,71339752,,2000.0,po.2199
2018,71339752,,100000.0,po.592
2018,71339752,,400000.0,po.592
2018,71339752,,0.0,po.864
2018,71339752,,0.0,po.2203
2018,71339752,,10000.0,po.2204
2018,71339752,,15000.0,po.2205
2018,26673908,,0.0,po.2206
2018,26673908,,20000.0,po.2207
2018,26673908,,0.0,po.2208
2018,26673908,,0.0,po.2209
2018,26673908,,30000.0,po.881
2018,26673908,,50000.0,po.2211
2018,26673908,,300000.0,po.2212
2018,26673908,,4000.0,po.2213
2018,26673908,,10000.0,po.2214
2018,26673908,,20000.0,po.2215
2018,26673908,,10000.0,po.2216
2018,26673908,,40000.0,po.2217
2018,26673908,,250000.0,po.2153
2018,26673908,,0.0,po.894
2018,26673908,,0.0,po.894
2018,26673908,,20000.0,po.894
2018,26673908,,30000.0,po.895
2018,26673908,,13000.0,po.2223
2018,26673908,,15000.0,po.1161
2018,26673908,,50000.0,po.201
2018,26673908,,50000.0,po.201
2018,26673908,,10000.0,po.2227
2018,26673908,,15000.0,po.2228
2018,26673908,,15000.0,po.2229
2018,26673908,,0.0,po.2230
2018,26673908,,0.0,po.202
2018,26673908,,10000.0,po.2232
2018,26673908,,15000.0,po.2233
2018,26673908,,50000.0,po.2234
2018,26673908,,64000.0,po.2235
2018,26673908,,2680.0,po.2236
2018,26673908,,100000.0,po.2237
2018,26673908,,7500.0,po.2238
2018,26673908,,15000.0,po.2239
2018,26673908,,5000.0,po.2240
2018,26673908,,0.0,po.2241
2018,26673908,,50000.0,po.2242
2018,26673908,,250000.0,po.1678
2018,26673908,,0.0,po.2244
2018,26673908,,100000.0,po.2245
2018,26673908,,40000.0,po.2246
2018,26673908,,150000.0,po.2247
2018,26673908,,11550.0,po.2248
2018,26673908,,2680.0,po.2249
2018,26673908,,3000.0,po.2250
2018,26673908,,0.0,po.2251
2018,26673908,,0.0,po.2252
2018,26673908,,12500.0,po.2253
2018,26673908,,112500.0,po.2253
2018,26673908,,125000.0,po.2253
2018,26673908,,125000.0,po.2253
2018,26673908,,618750.0,po.2253
2018,26673908,,5000.0,po.2258
2018,26673908,,10000.0,po.2259
2018,26673908,,250000.0,po.419
2018,26673908,,200000.0,po.419
2018,26673908,,50000.0,po.419
2018,26673908,,1350.0,po.2263
2018,26673908,,0.0,po.2264
2018,26673908,,10000.0,po.2265
2018,26673908,,100000.0,po.2266
2018,26673908,,8500.0,po.2267
2018,26673908,,0.0,po.2268
2018,26673908,,50000.0,po.2269
2018,26673908,,750000.0,po.931
2018,26673908,,8000.0,po.2271
2018,26673908,,10000.0,po.2272
2018,26673908,,15000.0,po.2273
2018,26673908,,3000.0,po.2274
2018,26673908,,0.0,po.2275
2018,26673908,,20000.0,po.2276
2018,26673908,,7400.0,po.2277
2018,26673908,,7000.0,po.2278
2018,26673908,,20000.0,po.2279
2018,26673908,,500000.0,po.2280
2018,26673908,,6270.0,po.2281
2018,26673908,,0.0,po.2282
2018,26673908,,17000.0,po.2283
2018,26673908,,20000.0,po.2284
2018,26673908,,100000.0,po.1419
2018,26673908,,20000.0,po.2286
2018,26673908,,5000.0,po.2287
2018,26673908,,0.0,po.2288
2018,26673908,,35000.0,po.2289
2018,26673908,,370000.0,po.2290
2018,26673908,,400000.0,po.2290
2018,26673908,,105000.0,po.2290
2018,26673908,,0.0,po.2290
2018,26673908,,50000.0,po.2294
2018,26673908,,200000.0,po.2294
2018,26673908,,0.0,po.2296
2018,26673908,,300000.0,po.2297
2018,26673908,,70000.0,po.92
2018,26673908,,20000.0,po.2299
2018,26673908,,5000.0,po.2300
2018,26673908,,25000.0,po.1786
2018,26673908,,0.0,po.2302
2018,26673908,,0.0,po.2303
2018,26673908,,0.0,po.2303
2018,26673908,,25000.0,po.2305
2018,26673908,,33545.0,po.2305
2018,26673908,,86250.0,po.2307
2018,26673908,,3000.0,po.2308
2018,26673908,,200000.0,po.950
2018,26673908,,5000.0,po.2310
2018,26673908,,0.0,po.874
2018,26673908,,0.0,po.2312
2018,26673908,,0.0,po.2313
2018,26673908,,100000.0,po.2314
2018,26673908,,10000.0,po.2315
2018,26673908,,375000.0,po.957
2018,26673908,,375000.0,po.957
2018,26673908,,300000.0,po.960
2018,26673908,,500000.0,po.960
2018,26673908,,20000.0,po.2320
2018,26673908,,18750.0,po.610
2018,26673908,,18750.0,po.610
2018,26673908,,20833.0,po.610
2018,26673908,,20833.0,po.610
2018,26673908,,20833.0,po.610
2018,26673908,,20833.0,po.610
2018,26673908,,30000.0,po.1856
2018,26673908,,10000.0,po.1856
2018,26673908,,62500.0,po.1466
2018,26673908,,83300.0,po.1466
2018,26673908,,250000.0,po.1466
2018,26673908,,200000.0,po.1466
2018,26673908,,15000.0,po.2333
2018,26673908,,1500.0,po.2333
2018,26673908,,5833.0,po.2335
2018,26673908,,300000.0,po.1305
2018,26673908,,7500.0,po.2337
2018,26673908,,0.0,po.2338
2018,26673908,,0.0,po.2339
2018,26673908,,25000.0,po.189
2018,26673908,,200000.0,po.189
2018,26673908,,250000.0,po.189
2018,26673908,,56250.0,po.189
2018,26673908,,50000.0,po.2344
2018,26673908,,0.0,po.2344
2018,26673908,,5000.0,po.2346
2018,26673908,,250000.0,po.1891
2018,26673908,,0.0,po.2348
2018,26673908,,10000.0,po.2349
2018,26673908,,0.0,po.2350
2018,26673908,,0.0,po.2351
2018,26673908,,0.0,po.2351
2018,26673908,,0.0,po.2351
2018,26673908,,0.0,po.2351
2018,26673908,,0.0,po.2355
2018,26673908,,0.0,po.2355
2018,26673908,,0.0,po.2355
2018,26673908,,30000.0,po.2358
2018,26673908,,15000.0,po.2359
2018,26673908,,10000.0,po.2360
2018,26673908,,5000.0,po.2361
2018,26673908,,20000.0,po.2362
2018,26673908,,0.0,po.2363
2018,26673908,,0.0,po.2364
2018,26673908,,0.0,po.2365
2018,26673908,,0.0,po.2366
2018,26673908,,4379.0,po.2367
2018,26673908,,14867.0,po.2368
2018,26673908,,70000.0,po.1485
2018,71443444,,,po.6
2018,71340009,,,po.6
2018,71339612,2018-10-01,0.0,po.2372
2018,71339612,2018-09-29,25000.0,po.1161
2018,71339612,2018-08-23,10000.0,po.2374
2018,71339612,2018-02-06,95191.0,po.1004
2018,71339612,2018-09-10,0.0,po.1004
2018,71339612,2018-09-10,0.0,po.1004
2018,71339612,2018-03-01,26569.6,po.2378
2018,71339612,2018-12-12,30000.0,po.1020
2018,71339612,2018-10-31,30000.0,po.1020
2018,71339612,2018-09-07,30000.0,po.1020
2018,71339612,2018-08-09,30000.0,po.1020
2018,71339612,2018-06-25,30000.0,po.1020
2018,71339612,2018-05-24,30000.0,po.1020
2018,71339612,2018-02-03,30000.0,po.1020
2018,71339612,2018-01-17,20000.0,po.1020
2018,3251501,,,po.6
2018,26582406,,10000.0,po.2388
2018,26582406,,30000.0,po.2388
2018,26582406,,20000.0,po.2390
2018,26582406,,80000.0,po.170
2018,26582406,,25000.0,po.1244
2018,26582406,,1000.0,po.2393
2018,3143848,2018-03-08,5000.0,po.1588
2018,3143848,2018-03-26,5000.0,po.1588
2018,3143848,2018-10-25,30000.0,po.2396
2018,3143848,2018-10-30,50000.0,po.1965
2018,71339728,,8000.0,po.2398
2018,71339728,,0.0,po.2399
2018,71339728,,30000.0,po.2400
2018,71339728,,8000.0,po.2401
2018,71339728,,0.0,po.2402
2018,71339728,,15000.0,po.2403
2018,71339728,,15000.0,po.2404
2018,71339728,,150000.0,po.2405
2018,71339728,,100000.0,po.2212
2018,71339728,,30000.0,po.1038
2018,71339728,,0.0,po.2408
2018,71339728,,50000.0,po.2409
2018,71339728,,40000.0,po.2410
2018,71339728,,55000.0,po.1045
2018,71339728,,95000.0,po.2412
2018,71339728,,0.0,po.2413
2018,71339728,,2000.0,po.2414
2018,71339728,,0.0,po.2415
2018,71339728,,0.0,po.2416
2018,71339728,,15000.0,po.2417
2018,71339728,,10000.0,po.2418
2018,71339728,,6000.0,po.2419
2018,71339728,,100000.0,po.2420
2018,71339728,,50000.0,po.1161
2018,71339728,,18000.0,po.2422
2018,71339728,,10000.0,po.2423
2018,71339728,,11500.0,po.1060
2018,71339728,,26000.0,po.1061
2018,71339728,,0.0,po.2426
2018,71339728,,50000.0,po.1062
2018,71339728,,10000.0,po.1065
2018,71339728,,20000.0,po.2429
2018,71339728,,10000.0,po.2430
2018,71339728,,30000.0,po.2431
2018,71339728,,50000.0,po.2432
2018,71339728,,10000.0,po.1071
2018,71339728,,10000.0,po.1071
2018,71339728,,0.0,po.2435
2018,71339728,,10000.0,po.2436
2018,71339728,,5000.0,po.2437
2018,71339728,,100000.0,po.2237
2018,71339728,,130000.0,po.2439
2018,71339728,,5000.0,po.2440
2018,71339728,,5000.0,po.2441
2018,71339728,,20000.0,po.1082
2018,71339728,,250000.0,po.1678
2018,71339728,,40000.0,po.2444
2018,71339728,,20000.0,po.1084
2018,71339728,,20000.0,po.2446
2018,71339728,,10000.0,po.2447
2018,71339728,,25000.0,po.2448
2018,71339728,,10000.0,po.2449
2018,71339728,,5000.0,po.2449
2018,71339728,,0.0,po.2451
2018,71339728,,5000.0,po.2452
2018,71339728,,10000.0,po.2453
2018,71339728,,50000.0,po.1721
2018,71339728,,50000.0,po.2455
2018,71339728,,5000.0,po.2456
2018,71339728,,16587.0,po.419
2018,71339728,,10000.0,po.419
2018,71339728,,30000.0,po.2459
2018,71339728,,50000.0,po.1099
2018,71339728,,6000.0,po.2461
2018,71339728,,6000.0,po.1104
2018,71339728,,10000.0,po.2463
2018,71339728,,70000.0,po.2464
2018,71339728,,10000.0,po.2465
2018,71339728,,0.0,po.1108
2018,71339728,,15000.0,po.1109
2018,71339728,,5000.0,po.2468
2018,71339728,,80000.0,po.2469
2018,71339728,,50000.0,po.2470
2018,71339728,,200000.0,po.2471
2018,71339728,,250000.0,po.2294
2018,71339728,,300000.0,po.2473
2018,71339728,,1000.0,po.2474
2018,71339728,,8000.0,po.2475
2018,71339728,,40000.0,po.2476
2018,71339728,,10000.0,po.2476
2018,71339728,,300000.0,po.1274
2018,71339728,,7000.0,po.2479
2018,71339728,,20000.0,po.2480
2018,71339728,,100000.0,po.2480
2018,71339728,,5000.0,po.2482
2018,71339728,,50000.0,po.2483
2018,71339728,,0.0,po.1126
2018,71339728,,0.0,po.1130
2018,71339728,,10000.0,po.2486
2018,71339728,,1500.0,po.2486
2018,71339728,,500000.0,po.2488
2018,71339728,,250000.0,po.2488
2018,71339728,,15000.0,po.2490
2018,71339728,,100000.0,po.2491
2018,71339728,,50000.0,po.2492
2018,71339728,,0.0,po.2493
2018,71339728,,135483.0,po.171
2018,71339728,,250000.0,po.171
2018,71339728,,20000.0,po.171
2018,71339728,,0.0,po.171
2018,71339728,,50000.0,po.171
2018,71339728,,112500.0,po.171
2018,71339728,,50000.0,po.2500
2018,71339728,,20000.0,po.2500
2018,71339728,,50000.0,po.1856
2018,71339728,,54700.0,po.1466
2018,71339728,,25000.0,po.2504
2018,71339728,,10000.0,po.1137
2018,71339728,,10000.0,po.2506
2018,71339728,,5000.0,po.2507
2018,71339728,,26400.0,po.2508
2018,71339728,,5000.0,po.2346
2018,71339728,,250000.0,po.1891
2018,71339728,,95000.0,po.1144
2018,71339728,,125000.0,po.2512
2018,71339728,,35000.0,po.2513
2018,71339728,,200000.0,po.2514
2018,71339728,,0.0,po.1145
2018,71339728,,25000.0,po.1146
2018,71339728,,5000.0,po.2517
2018,71339728,,8000.0,po.1147
2018,71339728,,100000.0,po.2355
2018,71339728,,2000.0,po.2520
2018,71339728,,50000.0,po.2521
2018,2749947,2018-05-14,15000.0,po.2522
2018,2790840,,,po.6
2018,6335233,,,po.6
2018,68954263,2018-08-29,50000.0,po.2525
2018,71443355,,,po.6
2018,7301600,,30000.0,po.2527
2018,7301600,,35000.0,po.2528
2018,64933911,,,po.6
2018,71339817,2018-09-01,0.0,po.2530
2018,71339817,2018-09-01,0.0,po.2531
2018,71339817,2018-02-25,100000.0,po.2532
2018,71339817,2018-03-04,100000.0,po.2532
2018,71339817,2018-09-01,0.0,po.2532
2018,71339817,2018-06-19,500000.0,po.1154
2018,71339817,2018-10-08,150000.0,po.1154
2018,71339817,2018-09-01,0.0,po.2537
2018,71339817,2018-09-01,0.0,po.2538
2018,71339817,2018-09-01,0.0,po.2538
2018,71339817,2018-09-01,0.0,po.2538
2018,71339817,2018-09-01,0.0,po.2541
2018,71339817,2018-09-01,0.0,po.2542
2018,71339817,2018-09-01,0.0,po.2543
2018,71339817,2018-09-01,0.0,po.2544
2018,71339817,2018-09-01,0.0,po.2545
2018,71339817,2018-09-01,0.0,po.2546
2018,71339817,2018-09-01,0.0,po.2547
2018,71339817,2018-09-01,0.0,po.2548
2018,71339817,2018-09-01,0.0,po.2549
2018,68210396,,10000.0,po.2550
2018,68210396,,2000.0,po.2551
2018,68210396,,5000.0,po.2552
2018,27040097,2018-11-21,20000.0,po.57
2018,3247686,,,po.6
2018,409740,2018-08-17,0.0,po.2555
2018,409740,2018-09-13,10000.0,po.2556
2018,409740,2018-09-18,95000.0,po.2412
2018,409740,2018-07-28,20000.0,po.1161
2018,409740,2018-10-02,45000.0,po.2559
2018,409740,2018-09-24,10000.0,po.2560
2018,409740,2018-09-06,0.0,po.2561
2018,409740,2018-09-07,30000.0,po.2562
2018,409740,2018-07-23,15000.0,po.2563
2018,409740,2018-07-03,56250.0,po.1951
2018,409740,2018-10-26,56250.0,po.1951
2018,409740,2018-12-05,56250.0,po.1951
2018,409740,2018-08-29,10000.0,po.2567
2018,409740,2018-09-24,1000.0,po.2568
2018,409740,2018-10-02,20000.0,po.419
2018,409740,2018-11-28,149167.0,po.419
2018,409740,2018-11-29,6683.0,po.419
2018,409740,2018-09-17,10000.0,po.2572
2018,409740,2018-09-04,10000.0,po.2573
2018,409740,2018-07-13,5000.0,po.2574
2018,409740,2018-08-16,20000.0,po.2574
2018,409740,2018-08-30,5000.0,po.2576
2018,409740,2018-08-27,5000.0,po.2577
2018,409740,2018-01-05,50000.0,po.2578
2018,409740,2018-08-02,5000.0,po.2579
2018,409740,2018-09-07,5000.0,po.2580
2018,409740,2018-08-23,36000.0,po.2581
2018,409740,2018-12-06,46666.0,po.2582
2018,409740,2018-10-08,2000.0,po.2583
2018,409740,2018-09-07,3000.0,po.2584
2018,409740,2018-09-06,0.0,po.2585
2018,409740,2018-07-18,500.0,po.2003
2018,409740,2018-08-20,500.0,po.2003
2018,409740,2018-09-18,500.0,po.2003
2018,409740,2018-10-18,500.0,po.2003
2018,409740,2018-11-20,500.0,po.2003
2018,409740,2018-12-18,500.0,po.2003
2018,409740,2018-10-04,46500.0,po.1167
2018,409740,2018-09-19,50000.0,po.1167
2018,409740,2018-10-01,2000.0,po.2594
2018,409740,2018-10-01,5000.0,po.2595
2018,409740,2018-09-02,200.0,po.1169
2018,409740,2018-11-02,200.0,po.1169
2018,409740,2018-12-02,200.0,po.1169
2018,409740,2018-12-19,9848.0,po.2599
2018,68684011,2018-06-21,100000.0,po.171
2018,71443363,2018-07-30,150000.0,po.1466
2018,71443363,2018-08-30,5000.0,po.2602
2018,4756291,,,po.6
2018,71443401,2018-06-06,50000.0,po.1530
2018,71443401,2018-06-06,50000.0,po.562
2018,71443401,2018-07-23,20000.0,po.2606
2018,7202059,,,po.6
2018,3136922,2018-08-31,0.0,po.2608
2018,3136922,2018-09-17,0.0,po.2608
2018,3136922,,0.0,po.2608
2019,5402450,2019-12-18,3000000.0,po.0
2019,5402450,2019-09-19,250000.0,po.4
2019,5402450,2019-05-24,425000.0,po.2613
2019,5402450,2019-09-19,250000.0,po.2613
2019,5402450,2019-05-24,300000.0,po.2615
2019,5402450,2019-09-19,250000.0,po.2615
2019,5402450,2019-05-24,425000.0,po.2617
2019,5402450,2019-08-08,3000000.0,po.2618
2019,5402450,2019-05-24,350000.0,po.2619
2019,5402450,2019-05-24,500000.0,po.2620
2019,5402450,2019-05-24,500000.0,po.2620
2019,5402450,2019-09-19,250000.0,po.2620
2019,4627695,2019-06-10,40000.0,po.2623
2019,4627695,2019-06-10,50000.0,po.2624
2019,71443339,,15000.0,po.18
2019,71443339,,15000.0,po.18
2019,71443339,,4000.0,po.2627
2019,71443339,,84200.0,po.57
2019,71443339,,3000.0,po.1233
2019,71443339,,2000.0,po.2630
2019,71443339,,50000.0,po.2631
2019,71443339,,50000.0,po.2632
2019,71443339,,20000.0,po.1267
2019,71443339,,1000.0,po.2634
2019,71443339,,41300.0,po.98
2019,71443339,,2000.0,po.2636
2019,71443339,,60000.0,po.111
2019,71443339,,15000.0,po.2638
2019,71443339,,10000.0,po.2639
2019,71443339,,15000.0,po.2640
2019,71443339,,15000.0,po.2640
2019,71443339,,15000.0,po.1301
2019,71443339,,800.0,po.2643
2019,71443274,,3000.0,po.160
2019,71443274,2019-02-28,14000.0,po.2645
2019,71443274,2019-03-27,500.0,po.2645
2019,7289731,,,po.6
2019,5989175,2019-04-03,3000.0,po.2648
2019,5989175,2019-03-26,20000.0,po.2500
2019,5989175,2019-03-06,1000.0,po.2650
2019,26587840,,,po.6
2019,7204752,,,po.6
2019,5103487,,,po.6
2019,5754577,,0.0,po.2654
2019,5754577,,0.0,po.2655
2019,5754577,,0.0,po.2656
2019,5754577,,33333.0,po.153
2019,5754577,,0.0,po.2658
2019,5754577,,0.0,po.2659
2019,71443428,,,po.6
2019,7290853,,,po.6
2019,3094553,,,po.6
2019,442721,,,po.6
2019,71443207,,,po.6
2019,71443240,,,po.6
2019,7972733,,,po.6
2019,7307977,,,po.6
2019,5391628,,,po.6
2019,3168786,,,po.6
2019,3204723,,,po.6
2019,2674831,,,po.6
2019,7921331,2019-03-15,500000.0,po.2672
2019,7921331,2019-05-15,150000.0,po.2673
2019,7921331,2019-05-15,200000.0,po.2674
2019,7921331,2019-05-20,50000.0,po.2675
2019,7921331,,0.0,po.2675
2019,7921331,2019-05-23,25155.0,po.2677
2019,7921331,2019-05-20,200000.0,po.2678
2019,7921331,2019-04-25,500000.0,po.2679
2019,7921331,2019-04-16,500000.0,po.698
2019,7921331,2019-04-23,500000.0,po.2681
2019,71443185,,,po.6
2019,68321457,,,po.6
2019,3174531,,,po.6
2019,27039145,,,po.6
2019,26600218,,,po.6
2019,7991070,,506800.0,po.2687
2019,7991070,,4000.0,po.2688
2019,71443312,,,po.6
2019,2733552,,,po.6
2019,4889321,,,po.6
2019,71339965,,,po.6
2019,442704,,0.0,po.190
2019,442704,,0.0,po.193
2019,442704,,1000.0,po.2695
2019,442704,,2800.0,po.2696
2019,442704,,0.0,po.1362
2019,442704,,0.0,po.1364
2019,442704,,0.0,po.2699
2019,442704,,20000.0,po.2700
2019,442704,,0.0,po.2701
2019,442704,,15000.0,po.2702
2019,442704,,20000.0,po.2703
2019,442704,,0.0,po.199
2019,442704,,0.0,po.200
2019,442704,,0.0,po.2706
2019,442704,,0.0,po.202
2019,442704,,0.0,po.2708
2019,442704,,0.0,po.2709
2019,442704,,0.0,po.209
2019,442704,,0.0,po.2711
2019,442704,,0.0,po.2711
2019,442704,,0.0,po.2711
2019,442704,,200.0,po.2714
2019,442704,,2000.0,po.2714
2019,442704,,2000.0,po.2714
2019,442704,,200000.0,po.2717
2019,442704,,0.0,po.223
2019,442704,,0.0,po.224
2019,442704,,0.0,po.224
2019,442704,,300000.0,po.2721
2019,442704,,0.0,po.227
2019,442704,,15000.0,po.1380
2019,442704,,0.0,po.228
2019,442704,,0.0,po.228
2019,442704,,0.0,po.2726
2019,442704,,0.0,po.1383
2019,442704,,50000.0,po.2728
2019,442704,,0.0,po.2729
2019,442704,,350000.0,po.2730
2019,442704,,0.0,po.1397
2019,442704,,0.0,po.1397
2019,442704,,0.0,po.2733
2019,442704,,0.0,po.1391
2019,442704,,0.0,po.237
2019,442704,,1000.0,po.1398
2019,442704,,0.0,po.2737
2019,442704,,0.0,po.2738
2019,442704,,0.0,po.2739
2019,442704,,0.0,po.2740
2019,442704,,0.0,po.260
2019,442704,,0.0,po.260
2019,442704,,0.0,po.260
2019,442704,,0.0,po.260
2019,442704,,0.0,po.260
2019,442704,,20000.0,po.262
2019,442704,,100000.0,po.2747
2019,442704,,5000.0,po.267
2019,442704,,0.0,po.1419
2019,442704,,0.0,po.1419
2019,442704,,5000.0,po.2751
2019,442704,,0.0,po.2752
2019,442704,,0.0,po.282
2019,442704,,0.0,po.2754
2019,442704,,0.0,po.2754
2019,442704,,0.0,po.2754
2019,442704,,0.0,po.1428
2019,442704,,0.0,po.291
2019,442704,,0.0,po.293
2019,442704,,0.0,po.293
2019,442704,,0.0,po.294
2019,442704,,0.0,po.295
2019,442704,,0.0,po.296
2019,442704,,0.0,po.296
2019,442704,,150000.0,po.2765
2019,442704,,100000.0,po.92
2019,442704,,20000.0,po.2767
2019,442704,,0.0,po.303
2019,442704,,0.0,po.303
2019,442704,,0.0,po.303
2019,442704,,30000.0,po.2771
2019,442704,,100000.0,po.2772
2019,442704,,0.0,po.2773
2019,442704,,0.0,po.306
2019,442704,,4000.0,po.2775
2019,442704,,4000.0,po.2775
2019,442704,,0.0,po.309
2019,442704,,0.0,po.2778
2019,442704,,0.0,po.109
2019,442704,,0.0,po.322
2019,442704,,0.0,po.325
2019,442704,,0.0,po.2782
2019,442704,,0.0,po.2783
2019,442704,,0.0,po.1443
2019,442704,,0.0,po.2785
2019,442704,,0.0,po.2786
2019,442704,,0.0,po.330
2019,442704,,0.0,po.330
2019,442704,,0.0,po.330
2019,442704,,0.0,po.334
2019,442704,,0.0,po.2791
2019,442704,,0.0,po.2792
2019,442704,,0.0,po.341
2019,442704,,0.0,po.341
2019,442704,,0.0,po.343
2019,442704,,0.0,po.1446
2019,442704,,0.0,po.2797
2019,442704,,0.0,po.354
2019,442704,,0.0,po.2799
2019,442704,,0.0,po.357
2019,442704,,0.0,po.2801
2019,442704,,0.0,po.2802
2019,442704,,0.0,po.2802
2019,442704,,0.0,po.2804
2019,442704,,0.0,po.375
2019,442704,,0.0,po.375
2019,442704,,50000.0,po.1453
2019,442704,,30000.0,po.1453
2019,442704,,100000.0,po.1453
2019,442704,,100000.0,po.1454
2019,442704,,2000.0,po.1454
2019,442704,,49000.0,po.1454
2019,442704,,0.0,po.380
2019,442704,,15000.0,po.382
2019,442704,,0.0,po.384
2019,442704,,0.0,po.385
2019,442704,,0.0,po.385
2019,442704,,0.0,po.385
2019,442704,,0.0,po.385
2019,442704,,50764.0,po.1463
2019,442704,,3000.0,po.2821
2019,442704,,100000.0,po.391
