year,key,ic,subject,url,json_response
2017,vfz2017,03094553,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-cunl-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 2420}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 0}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,04690753,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-cnf-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 0}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 19190}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,00442721,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-csns-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 190708}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 190053.64}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,27015904,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-csns2005-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 6000}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 0}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,71443207,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-csr-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 6715}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 0}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,71339442,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-doktori-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 10000}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 1576}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 0}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,26650797,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-dsss-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 222462}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 364994}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,05391628,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-evolutionmind-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 12100}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 0}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,03168786,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-fram-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 14846}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 0}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
2017,vfz2017,06576095,cvydaje,https://zpravy.udhpsh.cz/export/vfz2017-havirovsky-cvydaje.json,"[{'key': 1, 'description': 'Mzdové výdaje', 'amount': 0}, {'key': 2, 'description': 'Výdaje na daně, poplatky a jiná obdobná peněžitá plnění', 'amount': 0}, {'key': '3a', 'description': 'volby do Poslanecké sněmovny Parlamentu ČR', 'amount': 0}, {'key': '3b', 'description': 'volby do Senátu Parlamentu ČR', 'amount': 0}, {'key': '3c', 'description': 'volba prezidenta republiky', 'amount': 0}, {'key': '3d', 'description': 'volby do zastupitelstev krajů', 'amount': 0}, {'key': '3e', 'description': 'volby do zastupitelstev obcí', 'amount': 0}, {'key': '3f', 'description': 'volby do Evropského parlamentu', 'amount': 0}]"
